기준_년분기_코드,구명,행정동_코드_명,서비스_업종_코드_명,당월_매출_금액,주중_매출_금액,주말_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,당월_매출_건수,주중_매출_건수,주말_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20233,강서구,가양3동,치킨전문점,200583930,151215499,49368431,1609632,15535255,45146973,39253309,49143092,34285640,7730,5658,2072,4485,2992,112,671,1729,1388,1935,1644
20233,강서구,발산1동,치킨전문점,214036269,157813180,56223089,2071639,15218125,27774702,62040123,60616693,26290599,11310,8183,3127,6068,4857,217,1134,1744,3545,2881,1401
20233,강서구,우장산동,치킨전문점,120383826,73360887,47022939,635605,25740720,28148518,35440258,19810042,10608683,7124,4134,2990,4614,2510,25,1508,1831,2157,999,604
20233,강서구,공항동,치킨전문점,336782065,255518636,81263429,1121484,37630695,85844504,74665432,65917412,34161088,8452,6133,2319,5000,2902,56,1151,2215,1865,1660,955
20233,강서구,방화1동,치킨전문점,577934622,381622085,196312537,4546692,31519745,83333973,152611180,163263977,99034617,18904,12414,6490,11929,6127,199,1233,2999,4879,5320,3421
20233,강서구,방화2동,치킨전문점,327461314,224654621,102806693,2243018,20549509,45043395,67035389,87448077,59529840,12639,8292,4347,7202,4598,90,1039,2281,2739,3184,2466
20233,강서구,방화3동,치킨전문점,302540843,198807401,103733442,3406782,25184703,44511075,78510386,72348097,61236577,12872,8410,4462,6884,5481,231,1296,2118,2967,3046,2706
20233,강남구,신사동,치킨전문점,552410127,396178887,156231240,6315129,90226111,140477338,94546902,91272704,35301181,13193,9721,3472,6888,4470,214,2398,3313,2255,2254,929
20233,강남구,논현1동,치킨전문점,310711049,240244063,70466986,295159,36351880,72323609,60143832,49520210,27673015,10862,8184,2678,6319,3274,14,1406,2871,2272,1887,1144
20233,강남구,논현2동,치킨전문점,1034557278,880817154,153740124,4688003,124498712,183368578,235206471,132408134,76548044,23595,20341,3254,13213,6511,99,3038,4906,5827,3635,2216
20233,강남구,압구정동,치킨전문점,208241243,147598160,60643083,1877601,20081547,31378572,43463500,43056570,27142524,5070,3464,1606,2729,1527,88,659,765,1085,1003,658
20233,강남구,청담동,치킨전문점,598512602,451008166,147504436,2737965,51248888,106844505,120539037,96778579,74109572,14353,10360,3993,6999,4798,113,1268,2484,3048,2844,2040
20233,강남구,삼성1동,치킨전문점,903400661,797832459,105568202,2514959,87697826,191639682,179686801,96775841,51659128,14045,12079,1966,7084,3545,66,1415,3326,3015,1801,1004
20233,강남구,삼성2동,치킨전문점,805090352,667983216,137107136,6017869,74199263,122217391,188172067,137058488,61663358,20783,16420,4363,10247,6764,363,2453,3458,4715,4214,1812
20233,강남구,대치1동,치킨전문점,149708988,99246449,50462539,3669115,6208767,14136076,55367219,28333663,23598049,4721,3215,1506,2732,1503,149,215,408,1660,1036,768
20233,강남구,대치2동,치킨전문점,736199342,617551288,118648054,12011505,57252051,118986468,185572532,137691836,29070487,17936,13904,4032,9167,5983,623,1441,2642,5189,4326,936
20233,강남구,대치4동,치킨전문점,1543242158,1123517403,419724755,40787477,120348775,205124134,439692659,339058891,113320650,43515,30081,13434,22931,15658,1958,3227,4763,13812,11540,3287
20233,강남구,역삼1동,치킨전문점,3477461523,2917293688,560167835,15653229,525400904,789822253,542092897,427643182,218819923,77584,61850,15734,41897,22542,773,14334,19220,12768,11445,5913
20233,강남구,역삼2동,치킨전문점,763283715,688557669,74726046,3037610,42689545,101528472,143197600,105465461,24547881,13538,11905,1633,6623,4714,93,1475,3120,3586,2422,641
20233,강남구,도곡1동,치킨전문점,105299210,94295901,11003309,485922,9135315,15950666,35315787,17192807,4131142,7674,7013,661,3317,3973,147,732,1488,3543,1025,357
20233,강남구,도곡2동,치킨전문점,297553110,235952288,61600822,1409239,29293273,51550396,53156333,49113963,27781083,6080,4647,1433,3155,1655,56,607,1015,1153,1242,737
20233,강남구,개포2동,치킨전문점,299592892,194196038,105396854,5222584,34771289,35789121,75187171,80489087,40847144,13065,8374,4691,7510,4975,379,1689,1716,3458,3379,1863
20233,강남구,개포4동,치킨전문점,304535350,212605992,91929358,3281154,18017562,39996071,69959745,89239532,50571898,12622,8760,3862,6706,5069,218,882,1864,3049,3617,2157
20233,강남구,세곡동,치킨전문점,435658245,297679806,137978439,1411207,29497375,79974607,128217511,101904385,45900155,15228,10089,5139,8439,5635,78,1238,2966,4407,3702,1688
20233,강남구,일원본동,치킨전문점,43175366,29665159,13510207,238909,1329846,5604565,16573423,8844177,7197462,1726,1202,524,896,719,10,70,261,618,398,257
20233,강남구,일원1동,치킨전문점,637976812,405786410,232190402,8474655,73775271,117341107,178158059,150847631,60836007,21160,13742,7418,12202,8134,464,2429,4205,5500,5574,2166
20233,강남구,수서동,치킨전문점,281669567,214516305,67153262,1416066,21673191,52582477,52714164,67046365,48841047,7438,5337,2101,4612,2235,49,661,1425,1340,1831,1542
20233,강동구,강일동,치킨전문점,226640785,153797962,72842823,492350,22660649,35341942,58594749,62444876,32185849,7660,5136,2524,4553,2864,20,818,1275,2047,2130,1127
20233,강동구,상일동,치킨전문점,109383961,73132569,36251392,564618,4152683,22758171,29433495,29358317,13744460,3662,2387,1275,2195,1242,28,186,640,954,1124,507
20233,강동구,명일1동,치킨전문점,493490699,331841212,161649487,3132455,43647617,59913459,131915829,138566113,81836558,16148,10887,5261,9186,6373,189,1675,2110,4304,4605,2679
20233,강동구,명일2동,치킨전문점,191217380,134653677,56563703,2147310,19198552,23202863,64467883,44901596,24559869,5915,4100,1815,3193,2492,99,628,714,1858,1495,892
20233,강동구,고덕1동,치킨전문점,24020786,14641234,9379552,22225,1215926,2665346,7642466,6220819,4106903,925,569,356,579,308,5,81,122,310,227,142
20233,강동구,고덕2동,치킨전문점,673385622,431111481,242274141,3175694,57156252,121906181,191810001,157549292,96715094,20157,12938,7219,11600,7633,113,1712,3723,5926,4841,2921
20233,강동구,암사1동,치킨전문점,42245629,27700186,14545443,206437,2919764,7826071,9860929,8935082,12114944,2167,1485,682,1531,623,13,174,481,382,528,575
20233,강동구,암사2동,치킨전문점,233389765,152308104,81081661,251395,14225702,40778034,70880576,64626320,32011488,8206,5422,2784,4849,3086,14,498,1399,2413,2440,1171
20233,강동구,암사3동,치킨전문점,49543757,36546491,12997266,1826045,5388061,6776019,10952177,9119990,4442285,1668,1146,522,901,615,82,205,267,451,409,102
20233,강동구,천호1동,치킨전문점,752807953,512563078,240244875,6061304,62876342,105207714,183227158,205607207,145851815,29132,20044,9088,17656,10395,323,2483,4739,6707,7845,5957
20233,강동구,천호2동,치킨전문점,421111360,280003826,141107534,1596680,60795216,85679314,100994573,91567079,57746984,11873,7707,4166,7074,4284,70,1677,2314,2693,2730,1876
20233,강동구,천호3동,치킨전문점,59017438,41313003,17704435,0,5270750,5413896,6663568,17582290,11245390,2052,1418,634,1320,619,0,264,281,271,666,456
20233,강동구,성내1동,치킨전문점,21000000,15062331,5937669,101754,1426871,4423989,4705788,6150174,3700360,1140,819,321,701,418,9,100,222,278,334,174
20233,강동구,성내2동,치킨전문점,476861663,313155663,163706000,915550,42767691,78748182,101584558,120062846,127147133,12938,8241,4697,7738,5100,75,1621,2553,3296,3138,2154
20233,강동구,성내3동,치킨전문점,387381174,244147087,143234087,3016193,39980039,63243094,101462541,94188198,68381507,15816,10048,5768,8736,6723,168,1746,2575,3717,4147,3109
20233,강동구,길동,치킨전문점,973341187,662967086,310374101,6234009,107813498,177317472,223141380,255454562,156913531,40895,27169,13726,24902,15135,394,4515,7620,8924,10917,7656
20233,강동구,둔촌2동,치킨전문점,204122255,156953925,47168330,80806,14386437,22217952,62600342,48855115,39610756,7161,5207,1954,4587,2302,6,733,916,2060,1820,1354
20234,강북구,삼양동,치킨전문점,46555863,31950110,14605753,35163,5789014,5598169,13730734,10593144,9200943,2176,1506,670,1230,917,6,323,307,645,437,431
20234,강북구,미아동,치킨전문점,105983031,73040236,32942795,740486,14915686,10990902,24939067,25062430,20103254,4974,3391,1583,2948,1911,44,809,588,1169,1193,1057
20234,강북구,송중동,치킨전문점,234750173,159047930,75702243,2728921,50092532,47569947,49819601,49648635,24810650,7785,5161,2624,4424,3250,119,1553,1513,1688,1697,1102
20234,강북구,송천동,치킨전문점,456659812,305152353,151507459,1125451,18941150,71955258,92845472,142454851,123314857,17493,12337,5156,10718,6678,84,1063,2417,3781,5646,4407
20234,강북구,삼각산동,치킨전문점,178377399,111030002,67347397,1026838,9703765,26553377,71250943,45245038,18668789,6329,4027,2302,3621,2565,71,409,917,2180,1797,813
20234,강북구,번1동,치킨전문점,243534284,148660423,94873861,2434001,37476202,36861025,60677218,56188763,41058687,9804,6034,3770,5421,4277,149,1613,1621,2356,2265,1694
20234,강북구,번3동,치킨전문점,168944494,118069886,50874608,948999,16860297,24885605,54276143,37118694,30192605,8907,6472,2435,4808,4024,105,927,1476,2711,2041,1570
20234,강북구,수유1동,치킨전문점,21342453,12166808,9175645,83549,732834,3050307,4636242,5734708,7104813,1143,704,439,672,471,6,42,145,261,350,339
20234,강북구,수유2동,치킨전문점,353045772,232901581,120144191,2789990,38541698,57423373,86474118,93427247,65748542,21458,14442,7016,11917,9396,305,3066,3968,5018,5298,3658
20234,강북구,수유3동,치킨전문점,404561449,269099007,135462442,2021785,54794471,84289661,85608686,115578844,44860834,12845,8461,4384,7741,4801,98,2024,2570,2651,3648,1552
20234,강북구,우이동,치킨전문점,245579176,142402910,103176266,535052,24055843,35948152,48399257,76463627,49416913,8256,4870,3386,5194,2845,36,911,1309,1776,2407,1599
20234,강북구,인수동,치킨전문점,6983580,4768933,2214647,0,342442,1291177,673657,1793612,1611163,275,191,84,129,117,0,23,56,28,67,73
20234,강서구,염창동,치킨전문점,239557109,172857064,66700045,1017342,12226148,31423522,63564297,53438600,31780553,8379,5517,2862,4710,2902,49,457,1279,2538,2097,1195
20234,강서구,등촌1동,치킨전문점,378865464,299029749,79835715,1006205,33254000,81675730,75297912,77844912,37955681,10395,7770,2625,5589,3762,19,1092,2516,2212,2201,1312
20234,강서구,등촌2동,치킨전문점,128994623,87778245,41216378,1656691,10631761,25732324,27594256,40295939,16321329,5765,3954,1811,3214,2333,66,564,1164,1308,1730,714
20234,강서구,등촌3동,치킨전문점,1167022507,807503398,359519109,10704274,183257101,235122505,195600591,226949898,174008689,34009,23136,10873,19690,12012,352,5205,7279,6165,6961,5739
20234,강서구,화곡1동,치킨전문점,583558625,367478646,216079979,2507306,130011913,153094938,117212035,105399313,58975683,17258,10976,6282,10321,6688,117,3051,4401,4109,3275,2052
20234,강서구,화곡2동,치킨전문점,28247757,18983744,9264013,546524,1521861,3161435,4826234,11265133,6926570,1345,891,454,655,690,34,134,269,202,402,304
20234,강서구,화곡3동,치킨전문점,499723515,317815927,181907588,6309411,90159010,103109699,113099421,114958683,59935971,17530,11015,6515,10505,6729,248,3244,4102,3727,3845,2067
20234,강서구,화곡4동,치킨전문점,301115088,169907655,131207433,593738,24763670,56465516,83261093,70898644,61485525,15126,8724,6402,8993,6067,24,1679,3204,3834,3701,2617
20234,강서구,화곡본동,치킨전문점,228009188,164954565,63054623,1546823,28370681,49910848,57162178,50238642,34871695,14872,10915,3957,8570,6192,133,2116,3648,3731,3139,1993
20234,강서구,화곡6동,치킨전문점,432224607,299595076,132629531,1320047,52646570,91503046,128275727,75100402,39847529,13146,8822,4324,8135,4056,44,1697,2795,3688,2492,1478
20234,강서구,화곡8동,치킨전문점,116813195,67414690,49398505,691131,10902399,23997204,30384289,22978146,24086591,4781,2917,1864,2721,1990,31,562,1097,1248,888,886
20234,강서구,가양1동,치킨전문점,142245600,111603668,30641932,2269049,17113693,35035018,22854728,28657955,14998611,4228,3137,1091,2464,1461,84,648,1251,674,764,505
20234,강서구,가양3동,치킨전문점,171411466,132055344,39356122,2558460,15846898,36251164,25015941,40166098,29139409,6848,5048,1800,4010,2493,116,738,1487,1031,1711,1421
20234,강서구,발산1동,치킨전문점,256802918,177027422,79775496,2642594,17027224,34837465,80752268,70373364,31773704,13493,9466,4027,7260,5740,282,1232,2248,4054,3527,1654
20234,강서구,우장산동,치킨전문점,110275008,68406146,41868862,596119,22960864,23852879,27495707,22440774,12928665,7150,4537,2613,4563,2587,49,1494,1648,1938,1331,690
20234,강서구,공항동,치킨전문점,275113636,210765264,64348372,1451549,39849927,64040093,64525278,49666485,22488001,6912,5027,1885,4293,2209,84,1020,1688,1592,1411,709
20234,강서구,방화1동,치킨전문점,594135503,383126759,211008744,4051100,50512694,87961839,161853408,154581084,89941973,21241,13796,7445,12467,8145,215,2124,3665,6071,5276,3262
